Detuning_Normalizado,Probabilidade_P2
-9.716684155299054382e+00,1.176210904779299675e-03
-9.674711437565582273e+00,1.113172591656219840e-03
-9.632738719832110164e+00,1.053271997168369733e-03
-9.590766002098634502e+00,9.972064276393133309e-04
-9.548793284365160616e+00,9.460271132171246952e-04
-9.506820566631688507e+00,9.010188637417506068e-04
-9.464847848898216398e+00,8.635058201806731408e-04
-9.422875131164742513e+00,8.346304826364472429e-04
-9.380902413431268627e+00,8.151665925102643574e-04
-9.338929695697796518e+00,8.054233291106412899e-04
-9.296956977964324409e+00,8.052776289149146888e-04
-9.254984260230848747e+00,8.143374748181569532e-04
-9.213011542497374862e+00,8.322005100768137481e-04
-9.171038824763902753e+00,8.587404522930153043e-04
-9.129066107030430643e+00,8.943388728902639234e-04
-9.087093389296956758e+00,9.399882754149460574e-04
-9.045120671563481096e+00,9.972239457189436846e-04
-9.003147953830008987e+00,1.067889588915477616e-03
-8.961175236096536878e+00,1.153792525088260688e-03
-8.919202518363062993e+00,1.256343100826932567e-03
-8.877229800629589107e+00,1.376286962533419941e-03
-8.835257082896116998e+00,1.513621150727163973e-03
-8.793284365162644889e+00,1.667737782672610398e-03
-8.751311647429171003e+00,1.837773767000637276e-03
-8.709338929695695342e+00,2.023079592745804806e-03
-8.667366211962223232e+00,2.223674682123640695e-03
-8.625393494228751123e+00,2.440547024541519800e-03
-8.583420776495277238e+00,2.675687513428078208e-03
-8.541448058761803352e+00,2.931819066976888884e-03
-8.499475341028331243e+00,3.211869912650657747e-03
-8.457502623294859134e+00,3.518324269424678071e-03
-8.415529905561383472e+00,3.852636002612616715e-03
-8.373557187827909587e+00,4.214892371375167195e-03
-8.331584470094437478e+00,4.603859765810017907e-03
-8.289611752360965369e+00,5.017441867849117311e-03
-8.247639034627491483e+00,5.453458569367218740e-03
-8.205666316894017598e+00,5.910545824595800184e-03
-8.163693599160545489e+00,6.388916558693091483e-03
-8.121720881427073380e+00,6.890734270188038531e-03
-8.079748163693597718e+00,7.419938682712788267e-03
-8.037775445960123832e+00,7.981509098682781911e-03
-7.995802728226651723e+00,8.580318929833522651e-03
-7.953830010493179614e+00,9.219876605207304524e-03
-7.911857292759705729e+00,9.901318424307973404e-03
-7.869884575026230955e+00,1.062298864599985071e-02
-7.827911857292758846e+00,1.138080826801940101e-02
-7.785939139559286737e+00,1.216942381837589002e-02
-7.743966421825811963e+00,1.298389389809538087e-02
-7.701993704092338078e+00,1.382148009281334959e-02
-7.660020986358865969e+00,1.468302148158530558e-02
-7.618048268625393860e+00,1.557342664521756993e-02
-7.576075550891919086e+00,1.650101547139124977e-02
-7.534102833158445200e+00,1.747574542398469891e-02
-7.492130115424973091e+00,1.850668872454356087e-02
-7.450157397691500982e+00,1.959939595641628507e-02
-7.408184679958026209e+00,2.075390245572686018e-02
-7.366211962224552323e+00,2.196405272666377903e-02
-7.324239244491080214e+00,2.321853197493433871e-02
-7.282266526757608105e+00,2.450355735258237869e-02
-7.240293809024133331e+00,2.580669863987882992e-02
-7.198321091290658558e+00,2.712089909721163844e-02
-7.156348373557186449e+00,2.844757553213496035e-02
