Detuning_Normalizado,Probabilidade_P2
3.420776495278069262e+00,2.455601555090571597e-01
3.462749213011543592e+00,2.253993942205428924e-01
3.504721930745017922e+00,1.995855583502908481e-01
3.546694648478492251e+00,1.730511261065266204e-01
3.588667366211966581e+00,1.503267293851558439e-01
3.630640083945436469e+00,1.346219746409390017e-01
3.672612801678910799e+00,1.272921682971114854e-01
3.714585519412385128e+00,1.277639360492260345e-01
3.756558237145855017e+00,1.338846466428280646e-01
3.798530954879329347e+00,1.425718495980995149e-01
3.840503672612803676e+00,1.505871752260777019e-01
3.882476390346278006e+00,1.552517963149743774e-01
3.924449108079752779e+00,1.549543771424909677e-01
3.966421825813222224e+00,1.493653534016665119e-01
4.008394543546696553e+00,1.393461319878118720e-01
4.050367261280171327e+00,1.266103763168632823e-01
4.092339979013640772e+00,1.132423597833219636e-01
4.134312696747115545e+00,1.011961561345458699e-01
4.176285414480589431e+00,9.188839997794767678e-02
4.218258132214064204e+00,8.596251255534465008e-02
4.260230849947538090e+00,8.325433111208013770e-02
4.302203567681008423e+00,8.294038679183973750e-02
4.344176285414483196e+00,8.381171179838867169e-02
4.386149003147957082e+00,8.459540588670591554e-02
4.428121720881427414e+00,8.424571218387011395e-02
4.470094438614901300e+00,8.214360456274119593e-02
4.512067156348376074e+00,7.817269290630707301e-02
4.554039874081849959e+00,7.267156302404884083e-02
4.596012591815324733e+00,6.629065421660945701e-02
4.637985309548794177e+00,5.979960113202216487e-02
4.679958027282268951e+00,5.389587871541848957e-02
4.721930745015742836e+00,4.905817506392531890e-02
4.763903462749213169e+00,4.547153552150454831e-02
4.805876180482687055e+00,4.303096783545558301e-02
4.847848898216161828e+00,4.141112993510233375e-02
4.889821615949635714e+00,4.017619672471384878e-02
4.931794333683110487e+00,3.889841306095313117e-02
4.973767051416579932e+00,3.725639875969914000e-02
5.015739769150054705e+00,3.509324766938613782e-02
5.057712486883529479e+00,3.242684990030068881e-02
5.099685204616998924e+00,2.941726231810409126e-02
5.141657922350473697e+00,2.630541952192226585e-02
5.183630640083947583e+00,2.334217773704109350e-02
5.225603357817422356e+00,2.072616901777366016e-02
5.267576075550896242e+00,1.856407358212096986e-02
5.309548793284366575e+00,1.685948027117914472e-02
5.351521511017840460e+00,1.552865613500733002e-02
5.393494228751315234e+00,1.443524365457936331e-02
5.435466946484784678e+00,1.343246015343526646e-02
5.477439664218259452e+00,1.240122437654780571e-02
5.519412381951733337e+00,1.127535233969478856e-02
5.561385099685208111e+00,1.004947819076024498e-02
5.603357817418681996e+00,8.770301630951739952e-03
5.645330535152152329e+00,7.515857082591797036e-03
5.687303252885626215e+00,6.369842127673855554e-03
5.729275970619100988e+00,5.398290309495526462e-03
5.771248688352570433e+00,4.634249723554762987e-03
5.813221406086045207e+00,4.073294389243293720e-03
5.855194123819519980e+00,3.679526269741720083e-03
5.897166841552993866e+00,3.399067370975765705e-03
5.939139559286468639e+00,3.176501018894060772e-03
5.981112277019938084e+00,2.969546847231986815e-03
6.023084994753412857e+00,2.758316315049382655e-03
6.065057712486886743e+00,2.547368567934386527e-03
6.107030430220357076e+00,2.360890704717878708e-03
6.149003147953830961e+00,2.233094065181207791e-03
6.190975865687305735e+00,2.196934660488965383e-03
6.232948583420779620e+00,2.274357181902298200e-03
6.274921301154254394e+00,2.470510261880515084e-03
6.316894018887723838e+00,2.773073925902850949e-03
6.358866736621198612e+00,3.156376171683522667e-03
6.400839454354673386e+00,3.588748566754024032e-03
6.442812172088142830e+00,4.040871790223412446e-03
6.484784889821617604e+00,4.492816507673842372e-03
6.526757607555091489e+00,4.938038324105979530e-03
6.568730325288566263e+00,5.383536117298803013e-03
6.610703043022040148e+00,5.846448306501770761e-03
6.652675760755510481e+00,6.348258012655981150e-03
6.694648478488984367e+00,6.908292851900569957e-03
6.736621196222459140e+00,7.538242996637765925e-03
6.778593913955928585e+00,8.239016811122998676e-03
6.820566631689403359e+00,9.000550011885499052e-03
6.862539349422877244e+00,9.804387054523537939e-03
6.904512067156352018e+00,1.062817183124958181e-02
6.946484784889825903e+00,1.145077961941963311e-02
6.988457502623296236e+00,1.225676996917018403e-02
7.030430220356770121e+00,1.303912170280074369e-02
7.072402938090244895e+00,1.379972554523951553e-02
7.114375655823714339e+00,1.454770751621752359e-02
7.156348373557189113e+00,1.529618081734306773e-02
7.198321091290663887e+00,1.605835229869319661e-02
7.240293809024137772e+00,1.684397911790965624e-02
7.282266526757612546e+00,1.765698979962643245e-02
7.324239244491081990e+00,1.849472110175592529e-02
7.366211962224556764e+00,1.934878565727163324e-02
7.408184679958030650e+00,2.020719052589227058e-02
7.450157397691500982e+00,2.105706667672648316e-02
7.492130115424974868e+00,2.188729392505023644e-02
7.534102833158449641e+00,2.269041355215972028e-02
7.576075550891923527e+00,2.346346473376205444e-02
7.618048268625398300e+00,2.420768505452159172e-02
7.660020986358867745e+00,2.492729723812336581e-02
7.701993704092342519e+00,2.562779624523849747e-02
7.743966421825817292e+00,2.631421608715960730e-02
7.785939139559286737e+00,2.698979359107776810e-02
7.827911857292761511e+00,2.765528889212022501e-02
7.869884575026235396e+00,2.830902198244725221e-02
7.911857292759710170e+00,2.894749800430839945e-02
7.953830010493184055e+00,2.956636702300287356e-02
7.995802728226654388e+00,3.016142108499959146e-02
8.037775445960129161e+00,3.072937152034762101e-02
8.079748163693603047e+00,3.126824996598272233e-02
8.121720881427073380e+00,3.177740186824658947e-02
8.163693599160547265e+00,3.225715408730793488e-02
8.205666316894021151e+00,3.270831022944688249e-02
8.247639034627495036e+00,3.313164538124770131e-02
8.289611752360970698e+00,3.352753977199205565e-02
8.331584470094439254e+00,3.389582574165049544e-02
8.373557187827914916e+00,3.423584809312417432e-02
8.415529905561388802e+00,3.454667717553942807e-02
8.457502623294859134e+00,3.482738203948432254e-02
8.499475341028333020e+00,3.507727198692479897e-02
8.541448058761806905e+00,3.529604253205229081e-02
8.583420776495282567e+00,3.548380287871854416e-02
8.625393494228756452e+00,3.564100133889435557e-02
8.667366211962226785e+00,3.576829071458127729e-02
8.709338929695700671e+00,3.586638217096459885e-02
8.751311647429174556e+00,3.593592552242168281e-02
8.793284365162644889e+00,3.597743369044525269e-02
8.835257082896118774e+00,3.599124903376234308e-02
8.877229800629592660e+00,3.597753724763591565e-02
8.919202518363068322e+00,3.593629401988834848e-02
8.961175236096542207e+00,3.586735865530570749e-02
9.003147953830012540e+00,3.577044130227881313e-02
9.045120671563486425e+00,3.564517870046813447e-02
9.087093389296960311e+00,3.549123182371194396e-02
9.129066107030430643e+00,3.530842606287989960e-02
9.171038824763904529e+00,3.509691447487109373e-02
9.213011542497380191e+00,3.485732487728102763e-02
9.254984260230854076e+00,3.459084112356543977e-02
9.296956977964327962e+00,3.429917441799558431e-02
9.338929695697798294e+00,3.398440358140018130e-02
9.380902413431272180e+00,3.364869900346673798e-02
9.422875131164746065e+00,3.329398351501813846e-02
9.464847848898216398e+00,3.292161207488161073e-02
9.506820566631690284e+00,3.253216010176957634e-02
9.548793284365165945e+00,3.212539205380392227e-02
9.590766002098639831e+00,3.170043982047382469e-02
9.632738719832113716e+00,3.125616477181734909e-02
9.674711437565584049e+00,3.079162328786500674e-02
9.716684155299057934e+00,3.030651952576149388e-02
9.758656873032533596e+00,2.980152325467785857e-02
9.800629590766002153e+00,2.927835889361623048e-02
9.842602308499477815e+00,2.873962865462332053e-02
9.884575026232951700e+00,2.818840341248959880e-02
9.926547743966425585e+00,2.762768015744091615e-02
9.968520461699899471e+00,2.705984576298653410e-02
1.001049317943336980e+01,2.648629056356238340e-02
1.005246589716684369e+01,2.590727924566523649e-02
1.009443861490031935e+01,2.532211945550848914e-02
1.013641133263378791e+01,2.472958815247921702e-02
1.017838405036726357e+01,2.412850428143289289e-02
1.022035676810073745e+01,2.351829409489183259e-02
1.026232948583421134e+01,2.289939496369828437e-02
1.030430220356768523e+01,2.227338577449272314e-02
1.034627492130115556e+01,2.164280596207795310e-02
1.038824763903462944e+01,2.101071065861005727e-02
1.043022035676810511e+01,2.038008260446909012e-02
1.047219307450157366e+01,1.975326174781217442e-02
1.051416579223504932e+01,1.913154928250276887e-02
1.055613850996852321e+01,1.851509506663857885e-02
1.059811122770199709e+01,1.790309903896817809e-02
1.064008394543547276e+01,1.729427018370840313e-02
1.068205666316894131e+01,1.668741511813513767e-02
1.072402938090241697e+01,1.608199251938840016e-02
1.076600209863589086e+01,1.547847942456001546e-02
1.080797481636936119e+01,1.487844816697629288e-02
1.084994753410283508e+01,1.428433354179319340e-02
1.089192025183630896e+01,1.369895605454082496e-02
1.093389296956978285e+01,1.312493466440385614e-02
1.097586568730325851e+01,1.256415249057210234e-02
1.101783840503672707e+01,1.201742330207457819e-02
1.105981112277020273e+01,1.148444990079453346e-02
1.110178384050367661e+01,1.096408383490249036e-02
1.114375655823714695e+01,1.045481220394646991e-02
1.118572927597062083e+01,9.955334959350074786e-03
1.122770199370409472e+01,9.465072215335379457e-03
1.126967471143757038e+01,8.984461909231224175e-03
1.131164742917104427e+01,8.514967404384097410e-03
1.135362014690451460e+01,8.058795416783634188e-03
1.139559286463798848e+01,7.618404316459378295e-03
1.143756558237146237e+01,7.195939398308812303e-03
1.147953830010493270e+01,6.792749886154835978e-03
1.152151101783840659e+01,6.409117864915913829e-03
1.156348373557188047e+01,6.044269561334674606e-03
1.160545645330535613e+01,5.696661517249458975e-03
1.164742917103883002e+01,5.364459952362361089e-03
1.168940188877230035e+01,5.046081233312315652e-03
1.173137460650577424e+01,4.740648033368813005e-03
1.177334732423924812e+01,4.448242143364839786e-03
1.181532004197271846e+01,4.169892671286674381e-03
1.185729275970619234e+01,3.907310875616017837e-03
1.189926547743966800e+01,3.662449937202654372e-03
1.194123819517314189e+01,3.437011574150568034e-03
1.198321091290661577e+01,3.232030590139592895e-03
1.202518363064008611e+01,3.047642090487669153e-03
1.206715634837355999e+01,2.883082842115074207e-03
1.210912906610703388e+01,2.736913735195130142e-03
1.215110178384050421e+01,2.607392564832404416e-03
1.219307450157397810e+01,2.492890741232551242e-03
1.223504721930745376e+01,2.392242592651283237e-03
1.227701993704092764e+01,2.304941319144885453e-03
1.231899265477440153e+01,2.231142710266379760e-03
1.236096537250787186e+01,2.171492256677375228e-03
1.240293809024134575e+01,2.126837781347983188e-03
1.244491080797482141e+01,2.097915821335168823e-03
1.248688352570828997e+01,2.085099755546678587e-03
1.252885624344176563e+01,2.088272895224346868e-03
1.257082896117523951e+01,2.106849048333731163e-03
1.261280167890871340e+01,2.139919053546929587e-03
1.265477439664218728e+01,2.186467259148854383e-03
1.269674711437565762e+01,2.245586218987439230e-03
1.273871983210913150e+01,2.316624343995214025e-03
1.278069254984260716e+01,2.399226620910909023e-03
1.282266526757607572e+01,2.493264203112042186e-03
1.286463798530955138e+01,2.598683546762449188e-03
1.290661070304302527e+01,2.715329475537860658e-03
1.294858342077649915e+01,2.842802561862790844e-03
1.299055613850997304e+01,2.980398486538773234e-03
1.303252885624344337e+01,3.127150130048127630e-03
1.307450157397691726e+01,3.281960608325734403e-03
1.311647429171039292e+01,3.443787180712940942e-03
1.315844700944386148e+01,3.611820212442396101e-03
1.320041972717733714e+01,3.785602499197894284e-03
1.324239244491081102e+01,3.965051527400530185e-03
1.328436516264428491e+01,4.150375262237534189e-03
1.332633788037776057e+01,4.341902506434697911e-03
1.336831059811122913e+01,4.539873003896947694e-03
1.341028331584470479e+01,4.744243604379742851e-03
1.345225603357817867e+01,4.954562184455208948e-03
1.349422875131164901e+01,5.169942380859926349e-03
1.353620146904512289e+01,5.389145111888817355e-03
1.357817418677859678e+01,5.610745015457226093e-03
1.362014690451207066e+01,5.833338854060124250e-03
1.366211962224554632e+01,6.055743944431254272e-03
1.370409233997901488e+01,6.277139520443814069e-03
1.374606505771249054e+01,6.497120558143082425e-03
1.378803777544596443e+01,6.715656888095548026e-03
1.383001049317943476e+01,6.932973872698554307e-03
1.387198321091290865e+01,7.149388464735569916e-03
1.391395592864638253e+01,7.365142079139051952e-03
1.395592864637985819e+01,7.580268367695494960e-03
1.399790136411333208e+01,7.794521639784519201e-03
1.403987408184680241e+01,8.007374448705743830e-03
1.408184679958027630e+01,8.218075723304640173e-03
1.412381951731375018e+01,8.425748122404638774e-03
1.416579223504722052e+01,8.629497652493576393e-03
1.420776495278069440e+01,8.828510407074096136e-03
1.424973767051416829e+01,9.022118892312323835e-03
1.429171038824764395e+01,9.209830821266699191e-03
1.433368310598111783e+01,9.391323231379301167e-03
1.437565582371458817e+01,9.566411747192462775e-03
1.441762854144806205e+01,9.735007546179227228e-03
1.445960125918153594e+01,9.897073342359296449e-03
1.450157397691500627e+01,1.005258587909299388e-02
1.454354669464848016e+01,1.020150792037397003e-02
1.458551941238195582e+01,1.034376923962816372e-02
1.462749213011542970e+01,1.047925456646282491e-02
1.466946484784890359e+01,1.060779684758312094e-02
1.471143756558237392e+01,1.072917569258178758e-02
1.475341028331584781e+01,1.084312232651330268e-02
1.479538300104932169e+01,1.094933273542749927e-02
1.483735571878279202e+01,1.104748952347553090e-02
1.487932843651626591e+01,1.113729060295857824e-02
1.492130115424974157e+01,1.121848012870647546e-02
1.496327387198321546e+01,1.129087522544764202e-02
1.500524658971668934e+01,1.135438197880226166e-02
1.504721930745015968e+01,1.140899619713383467e-02
1.508919202518363356e+01,1.145478816332796621e-02
1.513116474291710745e+01,1.149187489503865345e-02
1.517313746065057778e+01,1.152038694546382927e-02
1.521511017838405166e+01,1.154043832086715932e-02
1.525708289611752733e+01,1.155210709411045797e-02
1.529905561385100121e+01,1.155543101294413330e-02
1.534102833158447510e+01,1.155041785868259757e-02
1.538300104931794543e+01,1.153706595906996493e-02
1.542497376705141932e+01,1.151538750041645326e-02
1.546694648478489498e+01,1.148542699411828766e-02
1.550891920251836353e+01,1.144726947981671711e-02
1.555089192025183920e+01,1.140103699095692050e-02
1.559286463798531308e+01,1.134687608613355395e-02
1.563483735571878697e+01,1.128494236771135015e-02
1.567681007345226085e+01,1.121538877677007162e-02
1.571878279118573118e+01,1.113836276500253762e-02
1.576075550891920507e+01,1.105401379771181816e-02
1.580272822665268073e+01,1.096250834657343937e-02
1.584470094438614929e+01,1.086404616277154497e-02
1.588667366211962495e+01,1.075887047600387197e-02
1.592864637985309884e+01,1.064726638969368255e-02
1.597061909758657272e+01,1.052954571244767157e-02
1.601259181532004661e+01,1.040602148846828286e-02
1.605456453305351872e+01,1.027697981671051551e-02
1.609653725078699082e+01,1.014265856172602565e-02
1.613850996852046649e+01,1.000324134094261047e-02
1.618048268625393504e+01,9.858870867381110126e-03
1.622245540398741070e+01,9.709679556198938175e-03
1.626442812172088637e+01,9.555829222470828277e-03
1.630640083945435848e+01,9.397547778659486734e-03
1.634837355718783414e+01,9.235150584430565704e-03
1.639034627492130269e+01,9.069037899294351071e-03
1.643231899265477836e+01,8.899666816470282529e-03
1.647429171038825046e+01,8.727504094345767821e-03
1.651626442812172257e+01,8.552972923241145692e-03
1.655823714585519468e+01,8.376409626182627910e-03
1.660020986358867034e+01,8.198044376774783065e-03
1.664218258132214601e+01,8.018013492494192179e-03
1.668415529905561812e+01,7.836401485307084233e-03
1.672612801678909022e+01,7.653301601537840747e-03
1.676810073452256233e+01,7.468877037354225250e-03
1.681007345225603800e+01,7.283403623170998237e-03
1.685204616998950655e+01,7.097279296982674304e-03
1.689401888772298221e+01,6.910995093196028657e-03
1.693599160545645788e+01,6.725074034293484007e-03
1.697796432318992998e+01,6.539994744237274601e-03
1.701993704092340565e+01,6.356122496305802519e-03
1.706190975865687420e+01,6.173669662603877700e-03
1.710388247639034986e+01,5.992699966708949638e-03
1.714585519412382553e+01,5.813178453700090093e-03
1.718782791185729408e+01,5.635055193346866220e-03
1.722980062959076974e+01,5.458359561079678679e-03
1.727177334732424185e+01,5.283277043135437348e-03
1.731374606505771752e+01,5.110183739312152210e-03
1.735571878279119318e+01,4.939624606198691169e-03
1.739769150052466173e+01,4.772237206461566947e-03
1.743966421825813740e+01,4.608638929433485874e-03
1.748163693599160950e+01,4.449307583563185189e-03
1.752360965372508161e+01,4.294489207987776599e-03
1.756558237145855372e+01,4.144161339758985207e-03
1.760755508919202939e+01,3.998065941937483173e-03
1.764952780692550149e+01,3.855807368017142960e-03
1.769150052465897716e+01,3.716992265189774346e-03
1.773347324239244571e+01,3.581375461591376156e-03
1.777544596012592137e+01,3.448972497367188902e-03
1.781741867785939704e+01,3.320106852571553038e-03
1.785939139559286559e+01,3.195376404042807664e-03
1.790136411332634125e+01,3.075544913683060134e-03
1.794333683105981336e+01,2.961384662678231798e-03
1.798530954879328903e+01,2.853510082131640972e-03
1.802728226652676469e+01,2.752245483381393024e-03
1.806925498426023324e+01,2.657561688424771307e-03
1.811122770199370891e+01,2.569098605660556991e-03
1.815320041972718101e+01,2.486268319992890070e-03
1.819517313746065312e+01,2.408412137798385949e-03
1.823714585519412523e+01,2.334970976185336139e-03
1.827911857292760089e+01,2.265625313204129142e-03
1.832109129066107656e+01,2.200369437141140323e-03
1.836306400839454867e+01,2.139502557097278188e-03
1.840503672612802077e+01,2.083541538245290738e-03
1.844700944386149288e+01,2.033080523608842092e-03
1.848898216159496855e+01,1.988635960364936763e-03
1.853095487932843710e+01,1.950518094714289623e-03
1.857292759706191276e+01,1.918761377162141743e-03
1.861490031479538843e+01,1.893129065944235655e-03
1.865687303252886053e+01,1.873186576962323612e-03
1.869884575026233620e+01,1.858419638221819620e-03
1.874081846799580475e+01,1.848362135846069731e-03
1.878279118572928041e+01,1.842697583946135281e-03
1.882476390346275252e+01,1.841307362660529355e-03
1.886673662119622463e+01,1.844255327733940186e-03
1.890870933892969674e+01,1.851717199638321402e-03
1.895068205666317240e+01,1.863878843753418932e-03
1.899265477439664807e+01,1.880835729199624483e-03
1.903462749213012017e+01,1.902524342069610323e-03
1.907660020986359228e+01,1.928705808783053510e-03
1.911857292759706439e+01,1.959005726798356516e-03
1.916054564533054005e+01,1.992997072779873098e-03
1.920251836306400861e+01,2.030300099255493221e-03
1.924449108079748427e+01,2.070668085282527902e-03
1.928646379853095993e+01,2.114032065596389062e-03
1.932843651626443204e+01,2.160489893444961923e-03
1.937040923399790771e+01,2.210241559386979388e-03
1.941238195173137626e+01,2.263488731715579752e-03
1.945435466946485192e+01,2.320327335065354435e-03
1.949632738719832759e+01,2.380664506915970789e-03
1.953830010493179614e+01,2.444184750121898043e-03
1.958027282266527180e+01,2.510376415049610926e-03
1.962224554039874391e+01,2.578612713035558640e-03
1.966421825813221957e+01,2.648266095592685491e-03
1.970619097586569168e+01,2.718825362284576271e-03
1.974816369359916379e+01,2.789983914420576371e-03
1.979013641133263590e+01,2.861675360481320297e-03
1.983210912906611156e+01,2.934046965901387569e-03
1.987408184679958012e+01,3.007378208049247756e-03
1.991605456453305578e+01,3.081966303999314222e-03
1.995802728226653144e+01,3.158009060416200938e-03
2.000000000000000000e+01,3.235515554885805712e-03
