Detuning_Normalizado,Probabilidade_P2
-1.487844408427877063e+01,2.550155687928849085e-02
-1.484602917341977424e+01,2.482850507929718412e-02
-1.481361426256077962e+01,2.247739736197716665e-02
-1.478119935170178501e+01,1.891545224699951733e-02
-1.474878444084278861e+01,1.484886498347590122e-02
-1.471636952998379400e+01,1.107487080661234344e-02
-1.468395461912479760e+01,8.317078857730477240e-03
-1.465153970826580299e+01,7.078427001248507357e-03
-1.461912479740680659e+01,7.541958726446976007e-03
-1.458670988654781375e+01,9.539207266009042119e-03
-1.455429497568881736e+01,1.259156813872879498e-02
-1.452188006482982274e+01,1.601474147999902564e-02
-1.448946515397082813e+01,1.906336617167000633e-02
-1.445705024311183351e+01,2.108503926218608868e-02
-1.442463533225283889e+01,2.165159656546905911e-02
-1.439222042139384250e+01,2.064097513236517675e-02
-1.435980551053484788e+01,1.825390077041254971e-02
-1.432739059967585149e+01,1.496362298912346997e-02
-1.429497568881685687e+01,1.141093657885380516e-02
-1.426256077795786048e+01,8.267822540107258589e-03
-1.423014586709886586e+01,6.098939380476158661e-03
-1.419773095623986947e+01,5.249786083622079956e-03
-1.416531604538087485e+01,5.783897469809522532e-03
-1.413290113452188201e+01,7.480459833948549173e-03
-1.410048622366288562e+01,9.890707585007528849e-03
-1.406807131280389100e+01,1.243920598472889397e-02
-1.403565640194489639e+01,1.454721817361434577e-02
-1.400324149108590177e+01,1.575157839346918651e-02
-1.397082658022690538e+01,1.579447469706205670e-02
-1.393841166936791076e+01,1.466665622192246318e-02
-1.390599675850891614e+01,1.259711613774015804e-02
-1.387358184764991975e+01,9.993880766449636521e-03
-1.384116693679092513e+01,7.350640559659082397e-03
-1.380875202593192874e+01,5.140485609878396242e-03
-1.377633711507293413e+01,3.719708265142861181e-03
-1.374392220421393773e+01,3.261353753233793736e-03
-1.371150729335494489e+01,3.730867717387088660e-03
-1.367909238249594850e+01,4.906577519073152156e-03
-1.364667747163695388e+01,6.438039746955618453e-03
-1.361426256077795927e+01,7.927597346444839599e-03
-1.358184764991896465e+01,9.016384195591569534e-03
-1.354943273905997003e+01,9.456199617227075208e-03
-1.351701782820097364e+01,9.152878977587951270e-03
-1.348460291734197902e+01,8.173865763150047273e-03
-1.345218800648298263e+01,6.720925794700549280e-03
-1.341977309562398801e+01,5.076451635700614598e-03
-1.338735818476499162e+01,3.536966424971598605e-03
-1.335494327390599700e+01,2.349248402690935680e-03
-1.332252836304700061e+01,1.662766765055167422e-03
-1.329011345218800599e+01,1.507462588394184715e-03
-1.325769854132901315e+01,1.799567483395707107e-03
-1.322528363047001676e+01,2.371676649357633716e-03
-1.319286871961102214e+01,3.018165548129616953e-03
-1.316045380875202753e+01,3.544339536247143561e-03
-1.312803889789303291e+01,3.807881163632227499e-03
-1.309562398703403652e+01,3.743959417645475324e-03
-1.306320907617504190e+01,3.369939650555131214e-03
-1.303079416531604728e+01,2.770771315609150791e-03
-1.299837925445705089e+01,2.070570356831307000e-03
-1.296596434359805627e+01,1.398645689175430926e-03
-1.293354943273905988e+01,8.587184520481767371e-04
-1.290113452188006526e+01,5.084034658963406490e-04
-1.286871961102106887e+01,3.527518736739314840e-04
-1.283630470016207603e+01,3.517346855309415061e-04
-1.280388978930307964e+01,4.380197509273010760e-04
-1.277147487844408502e+01,5.391305448156407049e-04
-1.273905996758509040e+01,5.975627839238455922e-04
-1.270664505672609579e+01,5.836758221152401130e-04
-1.267423014586710117e+01,4.987095837283838382e-04
-1.264181523500810478e+01,3.683262562656616150e-04
-1.260940032414911016e+01,2.297648878833907294e-04
-1.257698541329011377e+01,1.172955187031450054e-04
-1.254457050243111915e+01,5.077319848301940471e-05
-1.251215559157212276e+01,3.076066526137107346e-05
-1.247974068071312814e+01,4.136183967836582533e-05
-1.244732576985413353e+01,5.931252522599742997e-05
-1.241491085899513713e+01,6.580171376033640046e-05
-1.238249594813614429e+01,5.657799481773056376e-05
-1.235008103727714790e+01,4.641984885687412530e-05
-1.231766612641815328e+01,6.587646049902951082e-05
-1.228525121555915867e+01,1.507823484965520311e-04
-1.225283630470016405e+01,3.276308549798858044e-04
-1.222042139384116766e+01,5.996464806817406248e-04
-1.218800648298217304e+01,9.387202101675596634e-04
-1.215559157212317842e+01,1.287055516050101579e-03
-1.212317666126418203e+01,1.569682813839997325e-03
-1.209076175040518741e+01,1.715632828639598482e-03
-1.205834683954619102e+01,1.682467734286897769e-03
-1.202593192868719640e+01,1.477008440175501224e-03
-1.199351701782820001e+01,1.165152581141521869e-03
-1.196110210696920717e+01,8.658502663007866919e-04
-1.192868719611021078e+01,7.282098146052275178e-04
-1.189627228525121616e+01,8.954321727921866342e-04
-1.186385737439222332e+01,1.463585531476770465e-03
-1.183144246353322693e+01,2.445880866376585160e-03
-1.179902755267423231e+01,3.753167991732924043e-03
-1.176661264181523592e+01,5.198517057963462744e-03
-1.173419773095624130e+01,6.528406716120756931e-03
-1.170178282009724491e+01,7.476338802742560699e-03
-1.166936790923825029e+01,7.828249290630024185e-03
-1.163695299837925390e+01,7.484599132128885723e-03
